careers.eg@ajegroup.com,,Egypt,,,,,
hr@amcham.org.eg,,Egypt,,,,,
Recruitment@aaib.com,,Egypt,,,,,
careers@aaib.com,,Egypt,,,,,
Cv@assih.com,,Egypt,,,,,
hr@cocacolaegypt.com,,Egypt,,,,,
jobs@edita.com.eg,,Egypt,,,,,
Cvmisr@emaar.ae,,Egypt,,,,,
talent@ghabbour.com,,Egypt,,,,,
asoliman@iffco.com,,Egypt,,,,,
hr.cairoka@khatibalami.com,,Egypt,,,,,
hr@lecico.com,,Egypt,,,,,
masremployer@ta3mal.com,,Egypt,,,,,
hr@mcv-eg.com,,Egypt,,,,,
hr@recruit-invest.com,,Egypt,,,,,
cv@miraco.com.eg,,Egypt,,,,,
recruitment@nahdetmisr.com,,Egypt,,,,,
apply@nuqulgroup.com,,Egypt,,,,,
Employmentfair@orascom.com,,Egypt,,,,,
Recruitment@qnbalahli.com,,Egypt,,,,,
hr@relianceegypt.com,,Egypt,,,,,
careers@saib.com.eg,,Egypt,,,,,
hr.Somabay@Somabay.com,,Egypt,,,,,
nmeselhy@sphinxglass.com.eg,,Egypt,,,,,
careers@stanlygroup.com,,Egypt,,,,,
Tcejobfairs@gmail.com,,Egypt,,,,,
REC-Group@unb-egypt.com,,Egypt,,,,,
hr@wadigroup.com.eg,,Egypt,,,,,
fairs@allianz.com.eg,,Egypt,,,,,
Recruitment@aibegypt.com,,Egypt,,,,,
events@ahra-eg.org,,Egypt,,,,,
hr.egypt@dabur.com,,Egypt,,,,,
hrsamaya.electronics@gmail.com,,Egypt,,,,,
calibers@bdoesnad.com,,Egypt,,,,,
application@abcgrp.com,,Egypt,,,,,
admin@datanet-egy.com,,Egypt,,,,,
alexhiring@eccououtsourcing.com,,Egypt,,,,,
alexa@eshtaholdings.com,,Egypt,,,,,
career@eventumsolutions.com,,Egypt,,,,,
info@innovideas.net,,Egypt,,,,,
cdc@itida.gov.eg,,Egypt,,,,,
cvs@jobmastergroup.com,,Egypt,,,,,
hr-egypt@lcwaikiki.com,,Egypt,,,,,
career@medlevant.com,,Egypt,,,,,
masrcv@ta3mal.com,,Egypt,,,,,
hr@mirage-eg.com,,Egypt,,,,,
career@nile-sugar.com,,Egypt,,,,,
careers.egypt@sutherlandglobal.com,,Egypt,,,,,
recruitment@wadidegla.com,,Egypt,,,,,
int.Recruitment@QNBalahli.com,,Egypt,,,,,
youthacademy@pdf-eg.org,,Egypt,,,,,
dina.mahmoud@orix-egypt.com,,Egypt,,,,,
yasmine.gamal@orix-egypt.com,,Egypt,,,,,
hr@peugeot.com.eg,,Egypt,,,,,
career.eg@pirelli.com,,Egypt,,,,,
hr@spiru.la,,Egypt,,,,,
info@revampadv.com,,Egypt,,,,,
yourcv@ship-crew.com,,Egypt,,,,,
hr@sigmaproperties.net,,Egypt,,,,,
careers@staniygroup.com,,Egypt,,,,,
careers.egypt@sutheriandglobal.com,,Egypt,,,,,
cv@talentshunters.com,,Egypt,,,,,
cv@targetdhr.com,,Egypt,,,,,
info@tawzef.com,,Egypt,,,,,
HR-IS-Egypt@thyssenkrupp.com,,Egypt,,,,,
united@unioils.com,,Egypt,,,,,
heidi.rizk@wadidegla.com,,Egypt,,,,,
bdrec@jobastergroup.com,,Egypt,,,,,
jobnile@jobnile.com,,Egypt,,,,,
engineers@jobnile.com,,Egypt,,,,,
mohamed.gaballah@easy-hbc.com,,Egypt,,,,,
jobs@nuqulgroup.com,,Egypt,,,,,
asma.mostafa@radioshackme.com,,Egypt,,,,,
hr@pastaregina.com,,Egypt,,,,,
hrd@eg.hjheinz.com,,Egypt,,,,,
hr@seifgroup.com,,Egypt,,,,,
hr.dep@edaraproperty.net,,Egypt,,,,,
executive.secretary@omega-contracting.com,,Egypt,,,,,
cv@rashideenegypt.net,,Egypt,,,,,
hr@b-tech.com.eg,,Egypt,,,,,
recruitment@mansourgroup.com,,Egypt,,,,,
egypthr@adidas-group.com,,Egypt,,,,,
careers@bmw-eg.com,,Egypt,,,,,
hrecruitment@eg.teleperformance.com,,Egypt,,,,,
hr.egypt@kuehne-nagel.com,,Egypt,,,,,
hr_og@osman.net,,Egypt,,,,,
recruitment@alex-agri.com,,Egypt,,,,,
recruitment@wadigroup.com.eg,,Egypt,,,,,
khlodia.mohamed@ahramsg.com,,Egypt,,,,,
hr@ufieg.com,,Egypt,,,,,
amahran@evyap.com.eg,,Egypt,,,,,
pasant.bendary@arma.com.eg,,Egypt,,,,,
